id,I_e,I_e_err,PA,PA_err,X0,X0_err,Y0,Y0_err,dX0,dY0,dec,ell,ell_err,m_tot,mu_0,mu_e,mu_e_ave,n,n_err,r_e,r_e_err,ra,I_e_forced_g,I_e_err_forced_g,m_tot_forced_g,mu_0_forced_g,mu_e_forced_g,mu_e_ave_forced_g,I_e_forced_r,I_e_err_forced_r,m_tot_forced_r,mu_0_forced_r,mu_e_forced_r,mu_e_ave_forced_r,flag,central_mask_frac,x_image,y_image,x_hsc,y_hsc,ra_sex,dec_sex,a_image,b_image,theta_image,ellipticity,kron_radius,petro_radius,flags,mag_auto_g,mag_auto_r,mag_auto_i,magerr_auto_g,magerr_auto_r,magerr_auto_i,mag_petro_g,mag_petro_r,mag_petro_i,magerr_petro_g,magerr_petro_r,magerr_petro_i,mag_ap0_g,mag_ap1_g,mag_ap2_g,mag_ap3_g,mag_ap4_g,mag_ap5_g,mag_ap6_g,mag_ap7_g,mag_ap8_g,mag_ap9_g,magerr_ap0_g,magerr_ap1_g,magerr_ap2_g,magerr_ap3_g,magerr_ap4_g,magerr_ap5_g,magerr_ap6_g,magerr_ap7_g,magerr_ap8_g,magerr_ap9_g,mag_ap0_r,mag_ap1_r,mag_ap2_r,mag_ap3_r,mag_ap4_r,mag_ap5_r,mag_ap6_r,mag_ap7_r,mag_ap8_r,mag_ap9_r,magerr_ap0_r,magerr_ap1_r,magerr_ap2_r,magerr_ap3_r,magerr_ap4_r,magerr_ap5_r,magerr_ap6_r,magerr_ap7_r,magerr_ap8_r,magerr_ap9_r,mag_ap0_i,mag_ap1_i,mag_ap2_i,mag_ap3_i,mag_ap4_i,mag_ap5_i,mag_ap6_i,mag_ap7_i,mag_ap8_i,mag_ap9_i,magerr_ap0_i,magerr_ap1_i,magerr_ap2_i,magerr_ap3_i,magerr_ap4_i,magerr_ap5_i,magerr_ap6_i,magerr_ap7_i,magerr_ap8_i,magerr_ap9_i,fwhm_g,fwhm_r,fwhm_i,flux_radius_g,flux_radius_r,flux_radius_i,ebv,A_g,A_r,A_i,patch_id,g-i,g-r,candy,junk,tidal,cirrus,notes,viz-id,cat-id
7730303,0.610377692744,0.140554138322,80.3155,9.38232,103.4625,0.9513,105.0574,0.677,0.5375,-1.0574,-0.0537222552321,0.32256,0.08551,22.1325811413,25.3159766302,27.5360033669,26.7583375486,1.18421,0.22466799999999998,4.0796784,0.5859755999999999,129.370549517,0.19843962585,0.0123968253968,23.3525067755,26.5359022645,28.7559290012,27.9782631829,0.444409013605,0.023467439059000002,22.4771206273,25.6605161162,27.880542853,27.1028770346,0.0,0.0,3778.5671,886.6793,7678.5671,32786.6793,129.370463,-0.0537414,5.992999999999999,3.094,-0.28,0.484,8.19,10.56,16,23.8174,22.8097,22.3139,0.1095,0.0842,0.06,23.9102,22.689,22.128,0.1539,0.0972,0.0653,28.5393,27.7554,27.2849,26.8987,26.5603,26.3167,25.2411,24.2942,24.0534,23.8305,0.361,0.2339,0.1894,0.1592,0.1361,0.1243,0.0923,0.0771,0.0811,0.0849,28.3135,27.5441,26.9974,26.5986,26.2544,25.9712,24.8557,23.6514,23.2387,22.9207,0.5703,0.3745,0.2826,0.2349,0.1998,0.1758,0.1258,0.083,0.0745,0.0714,27.2342,26.5688,26.2444,25.9995,25.7916,25.5493,24.1926,23.1867,22.8329,22.5472,0.2377,0.1718,0.1591,0.1523,0.1469,0.1342,0.0769,0.0609,0.0577,0.057,4.34112,4.34112,4.34112,2.12268,2.80896,2.945712,0.0357646785904,0.115627205883,0.08193687865060001,0.058475249495299995,9314,1.16277367781,0.841695820968,0,1,0,0, ,1460,665
7745924,3.4948731576,0.189092970522,47.8461,1.7152599999999998,93.4267,0.22399999999999998,92.2637,0.2136,-1.4267,-0.2637,-0.33619902321199996,0.418041,0.019517,20.9849397476,23.985220795,25.6414214546,24.9806908793,0.9229700000000001,0.052709400000000003,3.2931696,0.11346652800000001,129.916763601,1.5162981859399998,0.0225992772109,21.891556754499998,24.891837801799998,26.548038461500003,25.8873078862,2.76201459751,0.0410416666667,21.2404533692,24.2407344165,25.8969350762,25.2362045008,0.0,0.0,3818.5264,2833.6392,27718.5264,26733.6392,129.91680559999998,-0.3361815,11.84,7.11,-34.39,0.4,4.9,7.92,2,21.9184,21.2999,20.9977,0.0265,0.0267,0.027000000000000003,21.8329,21.2712,20.9598,0.0395,0.042,0.0421,26.9783,26.3975,25.9205,25.5429,25.2301,24.9456,23.6242,22.6534,22.3554,22.1797,0.0933,0.0729,0.0587,0.0498,0.0435,0.0383,0.0227,0.0185,0.0185,0.0202,26.3193,25.7208,25.2987,24.9303,24.6234,24.3601,23.0333,21.985,21.7218,21.5349,0.0907,0.0698,0.0591,0.0505,0.0444,0.0398,0.0235,0.0179,0.0184,0.0199,26.0091,25.4127,24.9476,24.5809,24.293000000000003,24.0378,22.7303,21.7245,21.4439,21.2224,0.091,0.0701,0.0571,0.0489,0.0437,0.0395,0.0237,0.0187,0.019,0.0199,7.80192,8.45544,7.734719999999999,2.6490240000000003,2.5527599999999997,2.6312159999999998,0.0254869186851,0.082399208109,0.058390530707599995,0.0416711120502,9334,0.865888910841,0.627094707899,1,0,0,0, ,1463,666
7785081,4.98915816327,0.144160997732,82.9512,1.7626099999999998,89.3432,0.0772,89.1658,0.065,-1.3432,-1.1658,0.495632836259,0.192174,0.0107193,19.761113413,22.493604340999998,25.2549318203,24.384518346799997,1.43442,0.0297738,3.7319184,0.067142544,129.140318308,2.2090667517,0.0131562145692,20.645659494700002,23.3781504227,26.139477902,25.2690644286,3.82784155329,0.0232910997732,20.048796711199998,22.781287639200002,25.5426151184,24.672201645,0.0,0.0,711.3312,781.1601,12611.3312,12681.1601,129.1403189,0.4956326,13.032,9.841000000000001,-3.67,0.245,4.33,5.94,2,20.9496,20.4035,20.0848,0.0113,0.0126,0.0111,20.8972,20.3803,20.0178,0.0147,0.0169,0.0143,25.9037,25.2926,24.8396,24.4799,24.1812,23.9238,22.6381,21.6389,21.3738,21.1888,0.0331,0.0251,0.0207,0.0179,0.0158,0.0142,0.0087,0.0069,0.0071,0.0077,25.4541,24.814,24.3334,23.9524,23.6427,23.379,22.0853,21.0647,20.7948,20.616,0.0404,0.0299,0.024,0.0203,0.0178,0.0159,0.0097,0.0076,0.0077,0.0084,24.8694,24.2915,23.8653,23.526999999999997,23.2361,22.9902,21.7562,20.7593,20.4946,20.3262,0.0279,0.0218,0.0184,0.0162,0.0144,0.0132,0.0084,0.0067,0.0069,0.0076,6.27312,7.16688,5.6532,2.543688,2.48136,2.51412,0.0366747729586,0.118569540975,0.08402190484819999,0.0599632537873,9381,0.825939794512,0.562315147373,1,0,0,0, ,1470,667
7798433,4.07529053288,0.072501771542,163.833,0.400892,167.6979,0.1361,166.7346,0.2627,-0.6979,0.2654,-1.01271959293,0.565555,0.00568375,19.59520569,24.2527752065,25.474603561,24.9247770206,0.720788,0.0171076,7.044609599999999,0.081743256,224.72631580200002,1.7848462301599997,0.01666638322,20.4916001133,25.1491696298,26.370997984299997,25.8211714439,2.7093005952399998,0.0269511763039,20.038459148,24.6960286645,25.917857019,25.3680304786,0.0,0.105442176871,3930.6272,336.5082,27830.6272,12236.5082,224.7263191,-1.0126834999999998,26.854,12.815,73.8,0.523,3.64,6.6,2,20.6275,20.2314,19.6599,0.0113,0.0119,0.0091,20.8169,20.7178,19.6704,0.0244,0.0337,0.0167,26.6787,26.0351,25.5916,25.1894,24.8424,24.5561,23.1608,22.0438,21.6411,21.3155,0.0656,0.0489,0.0404,0.0335,0.0284,0.0249,0.0138,0.0099,0.0089,0.0085,26.1322,25.5195,25.0597,24.6741,24.3683,24.1039,22.7235,21.552,21.1305,20.8179,0.06,0.046,0.0374,0.0316,0.0278,0.0249,0.013999999999999999,0.0095,0.0084,0.0081,25.9755,25.3246,24.8433,24.4226,24.0856,23.7987,22.3696,21.213,20.8067,20.461,0.0675,0.05,0.0399,0.0326,0.0279,0.0244,0.0131,0.009000000000000001,0.0082,0.0076,18.091920000000002,18.67152,17.40312,4.318272,3.9380879999999996,4.719288,0.0496214804641,0.160426246341,0.113682811743,0.0811311205589,9399,0.817099297518,0.406397530702,1,0,0,0, ,1471,668
7808012,3.7166241496599994,0.153941326531,0.0,0.0,99.6757,0.0468,95.5048,0.0585,-2.6757,1.4952,-0.8063542758200001,0.136041,0.012751,19.964355179200002,21.609205056900002,25.5746283887,24.5413880469,1.9901,0.045795800000000005,3.5324016000000005,0.08632461599999999,225.009296896,2.0868870464900002,0.0103842120181,20.5909794321,22.235829309699998,26.2012526416,25.1680122998,3.0770691610000003,0.015029584750600001,20.169383646300002,21.814233523899997,25.7796568558,24.746416514,0.0,0.127167630058,1866.0309,761.4033,21766.0309,16661.4033,225.00937369999997,-0.8062189999999999,14.729000000000001,12.113,47.01,0.17800000000000002,3.5,6.6,0,20.6451,20.3271,20.1606,0.0071,0.0078,0.0096,20.4458,20.3083,20.1812,0.0112,0.0144,0.0185,25.8287,25.2125,24.72,24.3344,24.0042,23.7301,22.4925,21.5913,21.2856,21.0294,0.0273,0.0204,0.0163,0.0137,0.0118,0.0105,0.0067,0.0058,0.0058,0.0059,25.4056,24.8028,24.3069,23.9149,23.5901,23.3252,22.072,21.1636,20.8794,20.6468,0.027000000000000003,0.0205,0.0163,0.0136,0.0118,0.0105,0.0066,0.0058,0.0058,0.006,25.1332,24.5158,24.0155,23.6232,23.289,23.0126,21.8049,20.9409,20.6643,20.4476,0.0303,0.0226,0.0179,0.015,0.0128,0.0114,0.0075,0.0068,0.0069,0.0072,6.03624,5.5826400000000005,5.0887199999999995,3.179568,2.909592,2.7637680000000002,0.0510925352716,0.165182166533,0.11705299830700001,0.08353629516910001,9411,0.544978381536,0.37346661757399996,1,0,0,0, ,1472,669
7815191,11.336663832200001,0.0589423894558,85.7383,0.40257,214.5964,0.1409,200.8833,0.0877,-10.5964,3.1167,-1.10243543737,0.284702,0.00351721,18.3308622908,23.879357639899997,24.363786828400002,24.076109183000003,0.370744,0.00431929,6.6483816,0.022360968,224.655651419,5.8366638322,0.0169977324263,19.0516637612,24.6001591104,25.084588298899998,24.7969106534,9.761125283450001,0.0284919217687,18.493325745,24.041821094099998,24.526250282600003,24.2385726371,0.0,0.49889217134400005,1434.9395,2417.3823,29334.9395,10317.3823,224.6561022,-1.1022254999999999,33.198,24.516,-5.41,0.262,3.5,5.28,2,18.494,17.9538,17.7091,0.0023,0.0021,0.0022,18.5767,18.0495,17.8333,0.0037,0.0035,0.0036,25.8311,25.2176,24.7292,24.3439,24.0076,23.717,22.2154,20.598000000000003,20.0185,19.5807,0.0292,0.0221,0.0177,0.0148,0.0127,0.0111,0.0056,0.0025,0.0019,0.0017,25.3539,24.7505,24.2553,23.8528,23.5098,23.2177,21.7269,20.1078,19.509,19.0601,0.028999999999999998,0.0221,0.0176,0.0145,0.0124,0.0108,0.0055,0.0025,0.0019,0.0016,25.0831,24.486,24.0094,23.6229,23.2846,22.9964,21.4919,19.8418,19.2388,18.7928,0.0288,0.0221,0.0179,0.015,0.0128,0.0112,0.0056,0.0025,0.0019,0.0016,19.18224,18.696720000000003,18.32208,5.748792,5.8435440000000005,5.751983999999999,0.0508416601068,0.164371087125,0.11647824330499999,0.0831261142747,9418,0.63955649755,0.5104451723800001,1,0,0,0, ,1474,670
7836888,9.35498157596,0.162370323129,88.2944,0.629151,97.4355,0.1821,95.6953,0.1129,-2.4355,-0.6953,-2.03639837094,0.44558400000000004,0.00791222,19.9233815705,23.7569444292,24.5723926587,24.1515101219,0.529848,0.0157729,3.7550687999999997,0.041298264,223.211406547,6.4313704648500005,0.0508400651927,20.3302300947,24.1637929533,24.979241182800003,24.558358646,8.297583616779999,0.0704981575964,20.0536098179,23.8871726765,24.702620906,24.281738369299998,0.0,0.478,579.4728,2278.0891,16479.4728,22178.0891,223.2114515,-2.03638,15.356,9.418,-5.58,0.387,3.71,5.94,2,20.2167,19.9405,19.7813,0.0089,0.0096,0.0099,20.2476,19.9876,19.7561,0.0146,0.016,0.0155,26.0113,25.3466,24.8863,24.498,24.1728,23.8724,22.2746,20.9709,20.6445,20.4257,0.0618,0.045,0.0367,0.0309,0.0266,0.0231,0.0106,0.0064,0.0062,0.0065,25.6845,25.0027,24.5256,24.1128,23.7731,23.4785,21.9418,20.693,20.3707,20.1575,0.0635,0.0455,0.0365,0.0301,0.0255,0.0224,0.0108,0.0069,0.0067,0.0071,25.4673,24.7839,24.3014,23.8904,23.5671,23.2831,21.7771,20.5416,20.2317,20.0168,0.0623,0.0446,0.0356,0.0294,0.0253,0.0224,0.0112,0.0072,0.0071,0.0074,8.86536,8.27904,8.39664,2.6932080000000003,2.6895119999999997,2.706816,0.0598447783285,0.19347816833599998,0.13710438715099998,0.09784621256710001,9446,0.311216568431,0.220246495615,1,0,0,0, ,1480,671
7836990,5.879641439909999,0.190431547619,111.60799999999999,1.64055,118.0882,0.1826,116.4847,0.1363,-4.0882,-2.4847,-1.98488849377,0.259681,0.013924700000000002,19.5199203157,22.8716396275,25.0766228946,24.3017735355,1.17725,0.030730700000000003,4.193448,0.082497408,223.058356611,3.44745960884,0.018178465136099997,20.0995494546,23.4512687664,25.6562520335,24.8814026744,5.25286989796,0.0223432893991,19.6423058101,22.9940251218,25.199008389,24.4241590298,0.0,0.26512455516,3855.3005,3379.5566,19755.3005,23279.5566,223.05848680000003,-1.9849785,15.907,15.232999999999999,84.22,0.042,3.5,5.94,2,20.0126,19.5801,19.4065,0.009000000000000001,0.0084,0.0086,20.0012,19.5765,19.4086,0.0151,0.0142,0.0146,25.7842,25.1561,24.7122,24.3231,24.0098,23.7226,22.3301,21.175,20.8223,20.541,0.0497,0.0378,0.0312,0.0263,0.0229,0.0201,0.0112,0.0077,0.0073,0.0072,25.3751,24.7331,24.2843,23.8922,23.5631,23.2724,21.8398,20.6671,20.3204,20.0569,0.0474,0.0355,0.0292,0.0245,0.0211,0.0184,0.0099,0.0067,0.0064,0.0064,25.1192,24.4941,24.0424,23.6285,23.2968,23.0059,21.5387,20.3995,20.0691,19.83,0.0448,0.0342,0.027999999999999997,0.0231,0.0198,0.0173,0.009000000000000001,0.0063,0.0061,0.0063,9.1728,7.45248,15.6996,3.7072559999999997,3.4912080000000003,3.24744,0.0593324741601,0.19182188896,0.135930698301,0.09700859525180001,9446,0.484815845192,0.401352453841,1,0,0,0, ,1481,672
7849676,1.14479520975,0.0404450113379,180.0,0.0,253.7553,0.884,260.9603,0.8929,-1.7553,-8.9603,-1.4989236019299998,0.11556,0.027097000000000003,19.539158815,25.8589922538,26.8531804912,26.3718411214,0.614165,0.030135900000000004,9.8653464,0.22356096,224.32960345400002,0.551240079365,0.00835352891156,20.3326263573,26.6524597961,27.646648033600002,27.1653086637,0.884605300454,0.0121944444444,19.8191044805,26.1389379194,27.1331261568,26.651786787,0.0,0.110616844603,493.0451,1787.2865,24393.0451,33687.2865,224.3296353,-1.4993044,20.121,12.097999999999999,33.74,0.39899999999999997,6.84,10.56,2,20.8965,20.5283,20.1802,0.0274,0.0268,0.0256,21.1038,20.7841,20.2094,0.0511,0.0523,0.0405,28.1662,27.6644,27.1521,26.6727,26.2609,25.9232,24.5329,23.26,22.7864,22.3722,0.3096,0.262,0.2034,0.1575,0.1255,0.1051,0.0584,0.0362,0.0307,0.027000000000000003,28.0696,27.3527,26.7845,26.291,25.8603,25.5517,24.0422,22.7825,22.3066,21.9301,0.3887,0.2699,0.1989,0.1521,0.1191,0.1024,0.051,0.032,0.0271,0.0246,28.1737,27.4976,26.9037,26.3764,25.8905,25.503,23.6465,22.3842,21.9465,21.5824,0.5626,0.4056,0.292,0.2163,0.161,0.1288,0.0466,0.0291,0.0256,0.0235,15.734879999999999,15.734879999999999,12.680639999999999,7.2359279999999995,6.916224000000001,7.085736,0.053656969727300004,0.17347298312800002,0.122928117645,0.0877291455041,9464,0.707723704676,0.46297701131700003,1,0,0,0, ,1482,673
7850911,2.8918367346900005,0.17824050453499998,65.2176,2.34639,97.175,0.2045,95.5676,0.1622,-2.175,-0.5676,-1.5747074466100002,0.331958,0.0220928,20.9299642018,23.637565039899997,25.847065574499997,25.071368961399997,1.17934,0.062624,3.28692,0.12369067199999999,223.811851545,1.13080711451,0.0204278628118,21.9494272969,24.657028135,26.8665286695,26.090832056500002,2.01588010204,0.025224879535099998,21.3217368821,24.0293377202,26.2388382547,25.463141641700002,0.0,0.141071428571,3615.9521,170.2325,3615.9521,32070.2325,223.8118835,-1.5746681,11.149000000000001,7.782,-14.61,0.302,5.42,10.56,2,21.9782,21.2747,20.8778,0.0339,0.0219,0.0222,21.8307,21.1423,20.7416,0.0577,0.0379,0.0381,26.8511,26.2539,25.8234,25.4986,25.1876,24.9248,23.6013,22.6703,22.4502,22.2907,0.0897,0.0689,0.0581,0.0515,0.0452,0.0405,0.0239,0.0203,0.0218,0.0242,26.5211,25.8802,25.3652,24.9951,24.6848,24.4324,23.1014,22.129,21.8611,21.6519,0.0819,0.0605,0.0471,0.0401,0.0352,0.0319,0.0187,0.0153,0.0157,0.0166,26.0426,25.3949,24.8901,24.5212,24.2028,23.9234,22.5778,21.6363,21.4076,21.2403,0.0767,0.0563,0.0443,0.0377,0.0329,0.028999999999999998,0.0168,0.0141,0.015,0.0166,7.88088,7.39032,7.455839999999999,2.547216,2.93664,2.70648,0.0476921925177,0.15418885841,0.10926281305800001,0.07797673476639999,9466,0.943250971456,0.5827643694479999,1,0,0,0, ,1483,674
7865862,2.55299744898,0.115420209751,8.7337,1.16426,96.2675,0.1971,95.7112,0.3635,-1.2675,-0.7112,-1.4502016367299997,0.506356,0.0154292,20.9445635154,24.608766966100003,25.9823740479,25.391202845,0.7915770000000001,0.042703,4.400793599999999,0.12687864,223.986791413,1.2469671201799999,0.020398880385499998,21.722551961999997,25.3867554127,26.7603624944,26.169191291500002,2.11327947846,0.0230929350907,21.1497971282,24.8140005789,26.187607660700003,25.596436457800003,0.0,0.0,3838.2605,2838.1299,31738.2605,34738.1299,223.98681459999997,-1.4502032,13.177,8.165,-85.26,0.38,3.5,7.26,2,21.9731,21.4282,21.2106,0.0224,0.0173,0.0212,21.9795,21.4745,21.3494,0.0467,0.0374,0.05,27.2152,26.6778,26.2508,25.8837,25.5661,25.2611,23.945999999999998,22.7843,22.4303,22.1819,0.1157,0.0944,0.079,0.0679,0.0591,0.051,0.0304,0.0208,0.0197,0.0202,26.8339,26.1689,25.7126,25.3205,24.9904,24.6955,23.2847,22.1956,21.8692,21.6253,0.1038,0.0753,0.0613,0.0515,0.0443,0.0386,0.021,0.0154,0.015,0.0154,26.4734,25.8514,25.3704,24.9554,24.6241,24.3512,23.0502,21.9682,21.6266,21.4086,0.1116,0.0843,0.0671,0.0552,0.0474,0.0421,0.0254,0.0188,0.018000000000000002,0.0189,10.46136,9.001439999999999,10.46136,2.809968,2.723952,2.6977439999999997,0.0498993020179,0.16132444342399999,0.114319300923,0.08158535879930001,9484,0.6982493619750001,0.525749691299,1,0,0,0, ,1485,675
7881631,1.1670776644,0.09475765306119999,133.0,5.91469,109.5813,0.8923,113.0769,0.8124,-2.5813,-6.0769,-1.18427461049,0.311925,0.0570721,22.3109862025,26.3258593909,26.832250606,26.5346632408,0.381504,0.0668411,3.36378,0.18882528,223.61466692,0.61393494898,0.0271432823129,23.0084297045,27.0233028929,27.529694108,27.2321067427,0.9732709750570001,0.0327914186508,22.5081511665,26.5230243549,27.02941557,26.731828204699998,0.0,0.0658536585366,4005.3452,654.7472,19905.3452,8554.7472,223.6147246,-1.1845233,6.824,5.482,27.17,0.19699999999999998,7.3,10.56,0,22.8252,22.427,22.2787,0.0574,0.0507,0.0642,22.9106,22.4796,22.4198,0.0898,0.077,0.1057,28.5636,27.9733,27.4219,26.999000000000002,26.6937,26.4592,25.3111,23.8603,23.5387,23.2426,0.38299999999999995,0.2964,0.2223,0.1804,0.1587,0.1461,0.1015,0.0534,0.0521,0.051,28.2958,27.829,27.4103,27.0913,26.7798,26.4499,24.8069,23.4302,23.1388,22.8737,0.3817,0.331,0.2806,0.2505,0.2192,0.1848,0.0814,0.0458,0.0459,0.0463,28.3575,27.5639,26.9805,26.5938,26.2409,25.874000000000002,24.4704,23.2339,22.8507,22.6054,0.5861,0.3761,0.2739,0.2298,0.1935,0.1577,0.0866,0.0554,0.0511,0.0524,6.16728,6.16728,6.16728,3.4214879999999996,3.387888,3.035592,0.0433728804328,0.140224522439,0.09936726907150001,0.07091465950760001,9501,0.628133639069,0.45942128463200005,1,0,0,0, ,1487,676
7906419,6.14760487528,0.11216021825400001,117.48100000000001,6.048719999999999,95.7818,0.1026,96.0345,0.1023,-0.7818,-1.0345,-1.5365226033200001,0.0583058413571,0.013665799999999999,20.2619763175,23.7059020719,25.0282351342,24.4506862375,0.767684,0.019537799999999998,2.8294179968599997,0.030855216,222.25079994400002,3.96821853741,0.0272374929138,20.7372488025,24.1811779838,25.5035110461,24.9259621494,5.41741071429,0.0358985260771,20.3992583506,23.8431875319,25.1655205942,24.5879716975,0.0,0.15270270270300002,1289.8956,988.3175,5189.8956,32888.3175,222.25080010000002,-1.5365206,13.345999999999998,12.434000000000001,2.98,0.068,3.5,5.94,2,20.7581,20.4104,20.2487,0.0089,0.0089,0.009000000000000001,20.7511,20.5063,20.2761,0.0151,0.0165,0.0157,25.9799,25.3561,24.9126,24.5418,24.2385,23.956999999999997,22.5829,21.4742,21.1786,20.9603,0.0363,0.0274,0.0227,0.0195,0.0171,0.0151,0.0085,0.0061,0.0061,0.0064,25.6269,25.0266,24.5791,24.1958,23.893,23.6134,22.2693,21.145,20.8421,20.6297,0.036000000000000004,0.0278,0.0229,0.0194,0.017,0.0151,0.0088,0.0062,0.0062,0.0065,25.4946,24.8627,24.3898,24.000999999999998,23.6984,23.4242,22.1189,21.0042,20.7095,20.4846,0.0374,0.0281,0.0226,0.0191,0.0167,0.0149,0.009000000000000001,0.0064,0.0064,0.0067,7.97832,7.481039999999999,8.27064,2.6135759999999997,2.654064,2.696232,0.0441176281458,0.142632291795,0.10107348608200001,0.07213232201830001,9539,0.40477251522299995,0.296431646187,1,0,0,0, ,1489,677
7918508,8.32529053288,0.111665603741,72.8959,0.575837,96.0332,0.0443,96.0438,0.0339,-1.0332,-1.0438,-0.556515600502,0.304305,0.00512902,19.934705922,22.589768212,24.6990015043,23.9424267279,1.13294,0.013312000000000001,3.02862,0.025294584,221.856437008,4.26622732426,0.017883361678,20.6605944354,23.3156567254,25.424890017600003,24.6683152412,6.63453089569,0.0247206986961,20.1811788656,22.8362411556,24.9454744479,24.1888996715,0.0,0.0,1937.4701,2111.9387,25837.4701,22011.9387,221.85641659999996,-0.5565205,14.452,12.935,12.17,0.105,3.5,5.94,2,20.6785,20.1793,19.9009,0.0081,0.0074,0.0061,20.7309,20.2181,19.8965,0.0145,0.0129,0.0103,25.5681,24.9683,24.5205,24.1336,23.8234,23.5619,22.3426,21.4044,21.1313,20.9307,0.023,0.0177,0.0146,0.0123,0.0108,0.0097,0.0063,0.0053,0.0054,0.0058,25.0538,24.4429,23.9918,23.6032,23.2991,23.0399,21.8225,20.9181,20.642,20.4473,0.0206,0.0157,0.0128,0.0108,0.0095,0.0086,0.0056,0.0049,0.0049,0.0053,24.8025,24.1801,23.7302,23.3468,23.043000000000003,22.7866,21.5774,20.6607,20.3822,20.1844,0.0174,0.0132,0.0108,0.0091,0.008,0.0073,0.0048,0.0041,0.0042,0.0045,5.772480000000001,7.084560000000001,7.4676,2.627016,2.655744,2.7061439999999997,0.0382479655395,0.123655672589,0.0876260890511,0.06253542365709999,9558,0.664768264468,0.443385986262,1,0,0,0, ,1491,678
7918787,3.5569727891199996,0.0878202947846,138.058,0.79788,108.4545,0.1504,109.5471,0.1565,-2.4545,-3.5471,-0.5094075918909999,0.44091400000000003,0.00980072,20.6438553707,24.2591373052,25.6222986429,25.0338753839,0.7867109999999999,0.022413299999999997,4.028791200000001,0.06291717599999999,221.866127822,1.50673185941,0.0195053146259,21.576466799400002,25.1917487338,26.5549100715,25.9664868125,2.71442389456,0.0277645620748,20.937362553699998,24.5526444881,25.9158058258,25.327382566799997,0.0,0.18019480519499997,1727.5720000000001,3119.1587,25627.572,23019.1587,221.86621569999997,-0.5095189999999999,16.633,10.045,48.29,0.396,3.5,5.94,0,21.6302,20.939,20.6465,0.0185,0.013999999999999999,0.0114,21.8674,21.0324,20.7158,0.039,0.0259,0.0207,27.1429,26.549,26.0579,25.67,25.3512,25.0821,23.6729,22.4934,22.1433,21.9076,0.0987,0.0755,0.0603,0.0505,0.044000000000000004,0.0392,0.0214,0.0145,0.0137,0.0142,26.5909,26.029,25.5151,25.1198,24.7906,24.5106,23.1046,21.8404,21.4799,21.2435,0.0852,0.0671,0.0525,0.0436,0.0377,0.0332,0.0182,0.0114,0.0107,0.0111,26.1745,25.5827,25.1049,24.7399,24.4189,24.1375,22.768,21.5654,21.2062,20.9431,0.0621,0.0476,0.0385,0.0329,0.0286,0.0252,0.0143,0.0094,0.0089,0.009000000000000001,11.4996,11.07456,10.6092,2.9184959999999998,2.97948,3.022152,0.0380306095948,0.12295296082,0.0871281265818,0.0621800466876,9558,0.871838514568,0.603279411462,1,0,0,0, ,1492,679
7928646,2.88313137755,0.023707128684799995,80.8022,0.20884499999999998,352.8888,0.4857,325.5601,0.1885,-19.8888,7.4399,-0.702101297814,0.628948,0.00330183,18.9980514385,25.4979862592,25.850338918400002,25.626377926999997,0.304881,0.00644606,13.863024,0.09032772,222.312674093,1.1824546485299998,0.00820110544218,19.965751287699998,26.4656861084,26.8180387676,26.5940777762,2.1897640306099997,0.011501275510200002,19.2967192258,25.796654046500002,26.149006705700003,25.925045714299998,0.0,0.0303370786517,142.2123,3001.2334,16042.2123,18901.2334,222.3135457,-0.7016965000000001,59.403999999999996,21.709,-10.82,0.635,3.82,6.6,18,19.9816,19.303,18.9893,0.0113,0.0088,0.0072,20.0223,19.2872,18.9773,0.0174,0.0128,0.0106,28.3666,27.8515,27.2475,26.7083,26.2434,25.8888,24.3653,22.9003,22.3762,21.8986,0.3182,0.2606,0.1875,0.1367,0.1041,0.0857,0.0422,0.0219,0.0177,0.0147,27.4007,26.8627,26.3239,25.8597,25.4987,25.191999999999997,23.6852,22.2191,21.6988,21.2324,0.1889,0.1516,0.1157,0.0904,0.0758,0.0652,0.0326,0.0169,0.0137,0.0115,26.9774,26.3697,25.8962,25.4945,25.1427,24.8593,23.3573,21.9213,21.3906,20.9175,0.1411,0.1062,0.0861,0.0713,0.0603,0.053,0.0266,0.0142,0.0114,0.0095,36.2208,36.2208,36.2208,9.170112,9.200184,9.359616,0.0408745942299,0.132147563145,0.09364369538079999,0.066829961566,9570,0.9023822476209999,0.630528194136,1,0,0,0, ,1494,680
